Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Target
-3.3048836281047085,-0.8918440361643122,-0.2730202675556842,0.5804281278370154,0.9845022545946589,0.9099610949035176,-1.1961128101263845,1.114301879764904,-1.1215834445202935,1.9305431376590505,0
0.7259580101655678,-0.42969550320015876,-4.606586491171155,2.5623988336214762,1.913264040118158,1.2321850400181893,4.562895517097965,-2.2723685434616145,-0.941139041064476,-1.786530946771649,1
0.43588313451525607,-1.4955554681059346,-0.4592676099348034,0.008513199278299854,1.3291512160535444,-2.7924184285455373,-2.9531176407559143,2.0520564452676577,-1.8584002332497633,0.8683717246843243,2
1.826792191084413,0.5060748797161722,0.5802319908311152,2.929912581693773,-1.4113753263055298,-0.06069400434894634,-5.8065206174657185,2.241810978604697,-5.551180599168125,-2.1235344826686546,3
-1.7154920342385123,-1.5634668008260437,-1.2686642452443118,0.521429215432041,1.6283643867558428,-2.2416805252833525,-0.6483788283724362,-0.8260327289861265,-1.1656298811377759,0.962149435327381,1
3.015549496177757,-0.8443726503952046,-2.219838991395604,0.4413088860276414,-0.12224288396733662,-0.5795957888796568,2.8702441151308533,-0.07870811844005465,3.2024449449881396,0.06061118432725365,2
-2.11078240354151,1.570203256468385,3.2244845836385254,0.6424040403010469,-0.5042338967888471,-2.229229109921666,-4.988037661241558,0.5114324561363295,-1.1855538703300885,0.2143657590075596,1
0.7871523359320611,-0.001490088243871119,0.9812296875805232,-1.454316183689392,0.12465325772755032,1.7709157990265862,0.27734451594804366,1.7574687285030066,1.811786977997962,2.247547038434013,2
-0.07911966952999416,-3.862909873975042,-2.006731119027596,0.7838617785271567,0.24239495448432136,-0.41105093246544677,-2.02403440263837,2.1878374875964943,-0.8558678258873377,3.2752890532617958,0
0.4951054447701214,3.643333180050654,2.144053368095856,-0.15346474543776978,2.722319931933163,1.162724320874862,-1.3089893596305806,1.9378401505436953,-0.925771725551451,0.2195440942551079,2
0.3415175639913306,-3.9528481967851965,-1.9339106836799922,-2.784957689587451,-1.5173195729254565,-1.3474820166706143,1.2055599143980205,0.8293007967109512,-1.3652183651312733,-1.5039453105945055,1
2.456161828193027,-0.8554223938650583,-1.5230446468391285,1.4675825416498145,-2.6003273946425924,-1.7145965406864931,1.906250800599469,-1.341067994851104,4.367536980673964,-0.764737916027852,2
-3.025840341491089,-3.423660155455017,-1.9570058240372505,0.050551713495521566,-4.158714691493263,2.6080351159039785,1.8301448672765097,-0.05298364872309125,0.1984885805459693,-0.8549822257423803,0
-2.943110897722473,2.2139629090023725,-0.19961396499748996,-1.2775088913946009,3.0409113851768113,5.689440679570903,5.548406745198264,-3.2213536414914015,-0.8096409625049454,0.49733506836438635,2
-0.8399679505417522,-1.7619978491689778,-1.130674073136689,0.28234020353043354,-1.700883398320002,1.6663251921072657,0.5452477963765484,-0.46326235320538456,-1.3087768593044213,-0.4754097425009065,0
-2.834909543780795,3.3027507038992554,-0.7893859061095312,2.162258583000498,3.5304568003750973,0.336277857798142,2.3350214586044267,0.1308720309213217,2.3482363126059322,0.16391515109318477,0
3.822566936092126,2.843218732649167,-0.13787922476749537,1.5606639603207886,1.564356844185077,0.9245668419834097,1.7118920295181488,-1.1087654699828975,1.6717792824348563,-0.14182303163432375,2
1.8009376156756014,0.1329736014455338,0.9253268729241844,-3.9991499488477897,-1.0489883748038358,0.21631764056878544,1.033629289880752,1.1776970403536282,-2.4614942611979354,-3.8868702969599442,1
-1.7963482265114106,0.6155978770619088,-1.121134473790217,-3.412573627745738,3.517042469848292,3.223203253141287,6.578587900400634,-2.8355837926889795,-0.5779680333609791,-0.2309031720691861,2
-4.188149841191521,0.29059541566709696,0.8161237887053361,0.5478412352870083,-3.2168227933789764,2.203317760111161,-1.9339521242006035,3.0312296027345846,-2.195967379474359,-2.91446161204328,0
-2.0911743585288383,3.095068510964459,3.189866315977882,0.8404534785766966,1.3029257255955775,2.9892665664117635,-1.4224704966774633,-2.284446512071268,-0.7022838484424508,2.4921139630945377,2
-1.7858389672927066,-1.1059808160619164,3.4927971031179337,1.9450660043357506,-2.3917011865627424,-2.6548561162586473,-6.698754602895818,-1.308027525901303,1.7271529466474278,5.025688398453406,3
-2.7284081539193776,-7.082134835126335,-4.879564922770511,-0.17406976075508007,-1.6669691131670152,-0.07148826369687233,2.334543455126247,1.283123888350673,1.8029156687338816,2.7863848799488578,0
-1.9683973525668574,-3.0212765583498737,-1.9321703803550578,-0.015175378251970129,-0.8138190386879265,-1.190682498097542,-0.25561589539888846,1.1115261359138964,-0.6864836031613757,-0.025022800242929133,1
-3.2437902790162045,0.6349189755061619,1.3110011874552145,1.6468725227966707,-3.5326941541163706,-2.8215251292685943,-2.8371502358704617,2.7509735881964437,3.2939495263336185,-1.605318068810577,2
-2.161191736282041,1.6448820975493235,0.7361357542059435,0.07676187000697143,-1.5266444632207126,0.042958272838115596,1.3212679210269416,-0.28488634448243455,1.993556163011315,-2.2095233186729213,3
1.552374860740175,-2.531434001211195,-1.5544345957847616,0.921983941666018,0.0514932342063944,-1.4386061038834772,-1.2197007407469895,0.09009140148339578,-0.3555197815414495,1.7503555425944861,0
-0.29265097357799563,-0.814816215178491,-0.8751449399836588,-1.059224626119027,0.9941434340745808,1.243353695997758,1.5853830463599943,0.6754724447208293,0.07114891246766741,0.8718025191080029,1
3.1879793953705056,1.1291924167671963,0.7196825272246536,0.9916640904187821,-1.4486736517265986,-2.6727351108224573,-2.4703901960161265,1.8833328669662035,0.48277498535072394,-2.2153301046359886,2
-0.17798229595932202,3.1922451703670753,-0.37323013570990005,0.5257978018801499,1.933770830947679,2.9109718865271423,3.546463860668649,-2.488196326001149,-1.4060690457576481,-2.4272277887637137,0
0.669462915139493,3.1422544524810707,1.5331038395386647,3.11945813297236,-1.410320040332251,-0.03466036044692311,-3.83514399042786,2.8261705698133075,-0.8632875060680175,-2.393686246555955,3
1.425498874527283,-2.492093467406063,-2.804314169269365,-0.4721698627479529,-0.05627865430197554,-0.9802540495464356,2.0716092388228913,-1.1345423142355162,-1.4093565355875661,-1.5047939306615348,1
-1.5091801704419858,-1.1868589586978306,-0.38029452753001614,0.3589337893902389,0.3329313435041157,-1.8043046908850686,-1.4100053098669711,2.0202628041060917,1.3864995895410583,1.6337827321866447,0
-1.2832227679356354,-1.4084515150989827,0.003209352875720217,-0.4403906108074388,-1.9730151846317403,-1.5457277126702762,-1.0717022996014935,0.48916343749551516,-0.34987065511246096,-1.2259908670984465,1
-0.5169756934207714,1.594948759790986,0.2618107123726966,0.8553592533938468,1.1120216580033901,2.23210394259757,0.7661549042059131,-0.29985043988946736,0.06687235629170707,0.680652755283667,2
-2.0052378599748124,-0.6421963694335626,-0.18583205062783326,-1.0614333910983975,-1.126705535778791,2.550843715824591,2.414537028662709,1.4576179313443398,3.4181360822130302,1.4690871224718451,3
-0.8749509178585421,-4.810840915635946,-3.7289549590866122,0.004138123296603458,-0.3291646143365058,1.0998571656517897,2.610263671554413,-0.4314320495004782,0.9092142786315007,2.7113921733896555,0
2.731510008538009,0.005302852378128013,-0.7054943703442995,2.48078425925456,-1.847468557340635,-1.9056162585473233,-3.688445094746876,1.990110338902491,-3.431231506632546,-3.572322218166706,3
-0.7273446736632507,-1.8212886893589424,-1.1119922934080344,1.4131296244328193,-1.2632981547813853,0.5897516905503808,-1.5695984383445463,1.4926819814416805,-1.0532479690200938,0.5407945845650342,0
0.5201263567508787,-3.170846450592711,-2.378191462555406,0.5801172657950595,-0.350282803822756,0.759719142049427,0.27419085164647966,0.6566955959890335,-0.5421490067155097,1.685422133884423,0
3.6608531943632707,0.12445614980697876,0.43703573779661387,-5.693286034149136,2.489037253754314,0.4545114197799749,1.412508837690989,2.262684815092495,-4.817980190928981,-2.9837989065500645,1
4.246794095166123,1.039551112352366,0.6096917426170656,0.7624548440477681,-1.4146624740536229,-0.9972928720430654,-0.5240375208147192,0.09095594617246217,2.093586871035628,-0.6470252250341737,2
-0.09850937394047299,-0.8761283566574443,-0.048370369469863395,1.311849354365953,0.06561794606741866,0.6817865047981897,-2.222225225381474,-0.988983621804506,-3.053396883757693,1.0173537334224116,2
-3.7728811037120153,-0.20401822526937172,-1.2274094200799361,1.2502201870056093,-1.6946444627746506,1.3422774128659463,1.079957418496764,0.8241782209075432,-0.08094537395233592,-2.1271084761127517,0
1.7632364472901507,2.5309076547560365,3.176657749183294,-2.414126922789771,2.378778444490422,1.8534606095749915,-0.057546506186583565,-3.3810518436893786,-2.7405363111258234,0.9868080776215706,2
2.6653809900192704,-3.3652692008553107,-1.6742458360189167,2.6778663586665425,-1.3555188689748308,-0.25268605289888035,-3.272277493529949,1.0791282945513383,-0.6899027380112088,3.0800770355666742,0
0.22991294049676947,-5.986922020720208,-4.667544939999063,-0.8857555665628374,0.9664209442098778,-0.7575770371596138,2.7050652456691906,-0.30075018750705684,0.12065798748905687,2.8059187668815095,0
-3.492763484589071,0.5662039761595656,-0.5722999927115244,3.5593975428256934,0.28231213505341934,1.47026013693963,-1.365056649870201,-0.6022254904616366,-1.1409082891536293,0.8992965519110341,2
-0.6295818070717055,3.625242186463988,1.7194516703061176,-0.27480908894711287,2.809653240070677,0.4876301835397814,0.8552658541641333,-0.31107661048777646,1.1248772458498224,0.3451705213386477,2
1.2062596931352978,0.2768602769995831,-0.81639823413167,2.3386804480606105,-2.253577146210493,-0.8845743719450032,0.6048714050907897,-0.720421459527381,3.0902751076155615,-0.9504494791617389,2
-3.223729096760243,-0.10423701103869024,0.852209382492792,1.5618771093167432,-0.30135107927479243,-1.6275564062544237,-2.8763322232461723,0.48308566872889946,0.3953797314237977,1.3113002343404236,1
-2.075752744578768,-2.0313369153189504,-0.29498545282066513,0.5280802759029424,-2.4287660385007275,0.38329705675136805,-2.322490341378782,1.5776634430329546,-2.160547825870619,-0.6468262144597685,0
4.890589846267544,2.2373719992541004,0.9082738722637732,2.3735915542723953,-1.3738485029959984,-0.11251558176341114,-1.5240640765530604,-0.9185876888553539,0.23100569803342696,-1.369737507974275,2
0.4414134667381857,0.9559538842904803,3.1011461767876543,2.891464119242281,-1.0657613310323182,-1.1671235915657872,-7.006457366460205,-0.4783078529042204,-2.087549651785932,2.2682188431987353,2
1.3954584186197587,4.5424744274803,1.484566777556605,3.298776695118036,-0.14954149017288332,0.09498290284090438,-0.9896539445298038,1.0509056060898834,3.113005537931906,-0.9450675014298485,2
-1.6209227066757086,-0.1034984597612676,1.3840545861865376,-2.7919482205164226,-0.7834769857796496,0.8997530879441237,0.7367621745894118,0.8091908182432777,0.38523041907417843,-0.28562628569187765,3
-0.6976608373468125,1.343448712220254,-0.5917837612015988,1.209378542658096,1.066313121141551,0.47994951401244546,1.1376068007262925,0.1710236310792589,1.032956531920664,-0.23292844826371384,2
-0.35232989630585154,3.02828592868561,1.4454924840700791,2.0865218954576923,0.8679657584085976,1.358819185396556,-1.099247789449154,-1.1774998590833836,-0.7303600968096318,-0.015562384068824153,2
-3.074600001980822,2.6962629902457063,1.5352364411467325,-0.11643937743160393,2.478188303903856,1.6670956919910216,-0.620969253657058,2.417608964040547,-0.15066693644497642,0.8646083085740197,2
1.8212090511347103,0.11559779827633487,-0.6160222856242726,-0.8533659375588485,0.15957190479141026,0.4990168582687128,2.1605860421881444,-2.0468525293137274,-0.8965818572950008,-1.5138210993192165,1
0.2881857888870283,-0.24829031919303324,0.07569670152865138,0.8234055648051445,-1.4196148179761376,2.632365120102577,-1.1940622223429656,0.971669487572599,-2.124648743448015,-0.3358000418491569,0
5.15714545879908,-1.5331417002543495,-0.5040448525271941,0.2644000120771862,-2.921014404581555,-3.2456684339969226,-1.8155734970665571,-0.027502872230025455,-0.4472701420222456,-2.4212768634090844,2
-0.132921543821638,-2.7376820664420376,-0.9383351906769922,1.121600931645141,-1.2859342711972546,0.13176642857171572,-2.8664230455802566,2.0391041058577066,-1.7041583059305951,1.4709892977001209,0
-0.8790309962781462,-6.6888494458584695,-4.555896868966162,-0.8866910810540798,-2.896388895825481,-2.7932257254688166,2.081775212287829,0.2551206574993926,0.9017939577089209,-0.6544401505548934,1
0.44672683049934137,2.0204872075722227,1.2764477776142937,1.472096394801709,-0.9968262577874071,-3.0848688985928994,-3.0759810061672352,0.83999566678329,-0.9869758337345087,-3.1781024981371697,2
-1.2188464300650768,1.1320123419946553,-0.08463385039263449,0.7530641857689393,1.7013699757933538,1.4931526260659074,0.8148624498771654,-2.0469997050720914,-1.720785127818874,0.16322292074349198,2
-1.2395699349926783,0.951811988337079,2.911139148232686,2.0296644528514465,-0.37023379134453704,1.4520309531656708,-4.943908009819491,-0.7821895905432312,-1.8008798066672904,3.2862437656402728,2
-0.973506215479777,-1.4494203061669237,-4.169872236897504,0.3276811343873609,3.589098083567845,0.38308010963598393,4.749869166905675,0.7321553473588807,2.202089662361767,1.6041385327879665,0
0.8465308422017526,1.8514762719287476,1.225761851390438,-0.8954659728269405,2.893072254694552,1.932160858260212,-1.0071806681943858,0.016554089539875583,-4.442618270212753,-0.0695526986292434,0
-1.4029992484091394,1.657626811393809,0.5507697277239778,-1.2322646385435458,-0.09586342509149881,2.474261143818662,2.721924239896078,2.0595818017569543,3.1961964281805924,-0.17211491012200675,3
-1.4200287200306663,-0.9933208974686617,-0.6526750539831712,-2.2491685257690834,1.622512166908158,0.9512224714147202,2.5671593372746533,0.891721327727248,1.6296917753569808,1.8366629321801304,3
1.059836517266097,0.7871938341458405,0.043497662528718006,-0.9239593735870706,3.5285317258493754,1.034247273671873,2.566686169315331,-2.15803787913144,1.8410273851769414,3.465839944416173,1
-1.631771356620118,-0.2983457155643102,3.003090504217424,-1.8692493635777065,0.5484877793203362,-2.980738813361836,-4.606881239946512,-1.120345340494222,-3.9598742663031277,0.40358339706042656,1
1.87464661540494,2.8810844601366306,0.9420934613352079,1.2863653232502392,-2.514382518692316,1.7613274746597374,0.06986211743511968,3.6941936838142673,3.185994343737944,-2.296312803520296,3
-0.7299957998028828,1.4847801109059682,1.7060658121652765,0.9411599565341277,-1.7944974503128301,-3.4893772990480865,-3.9351568082859796,2.8426927605325067,0.08523271276289424,-2.7437339171439454,2
0.2661928398385345,-4.244008330597931,-3.663425850365283,-0.985740055976775,-1.7287388151983798,-1.2249410239464087,2.063269859657738,1.0188039216618656,-0.7789374487724208,-2.0756902473414094,1
-1.0789179477250421,1.9168396462430048,0.33293908541261696,0.7635108013840889,1.18879226182177,1.7793375397316047,1.570076854883146,-0.2685861440114232,2.0477744370707587,1.0681916318479967,2
-2.6214234653633626,3.7577767896805137,3.1311516214440847,-0.623089270052869,2.293191458302544,2.311041427230139,-1.98639835477524,-0.18461035900257294,-4.511166027999769,-0.9672871370616045,0
-0.09109408848944889,2.4051481370442116,0.7825829451809934,1.2095196925916827,0.6291945509649572,0.336000679438645,0.17448074471631528,-0.36516314812209916,1.0910103921609837,-0.3663896139481436,2
1.1092786341768766,3.4438118325553613,0.22674744382906287,1.610778647880608,2.757524237294626,-0.024354366343101397,-0.01056019745904223,-0.6471955785778143,-1.8294922454626512,-1.7634413763879553,2
-2.60930812939068,-2.2861124616977273,-0.11770857744221841,0.6434217646880661,-3.2972212942668198,1.6302329428685651,-1.8361556552136706,0.8672498265634269,-1.507537915210959,0.01383545636993988,0
-4.2353753513728485,-1.226440803397783,-1.41034763625318,-0.8114856553245222,-0.07415369041412445,2.456033155653728,2.981383812207955,-0.4950252749922315,-0.27045669945067563,-0.19402188331817416,0
1.833695169538812,0.947311846912466,-0.7338012935413152,1.5452893679025297,-1.9491043917325641,0.6136502638376227,0.7767921429575003,0.6427666901024427,0.9956212137863922,-2.488166514624853,3
-2.3994168756408953,-4.228409267292969,-2.8361659024890273,0.5220851466999084,-0.9768279178622921,-2.3921788438845386,0.31054315933359494,-0.5885185315110297,0.1692717269904358,0.6689283808232567,1
-3.7430485308476547,3.165001407397669,1.8542956162779647,2.340508989579734,1.6061597425561722,1.8753243422281503,-0.9840977157483229,-2.1431452551149164,-0.43594714982551075,1.378770172995155,2
1.6242212409838697,0.24309584943568877,0.9334268242676496,-2.2052251382756154,1.0796440739618471,1.960135653763034,2.3760297536181545,-1.571137495004503,1.9337881786451168,2.5598955558532186,1
3.168563482240791,-1.220971696101571,-1.9300350808383904,1.0505141921408254,-2.4810072217943793,-1.1431708195834007,-0.42521354728582705,1.373416770383625,-1.4883244546311345,-3.694399827318743,3
-2.516095553685871,-0.6904645173462814,-2.8224444381711353,1.2021973621019124,3.8028040630734266,-0.0480259081436758,1.74476441491376,0.693291105867593,-0.3272714329732933,1.52717070970145,1
2.734353125085172,-4.684925837364099,-3.1829767531446764,-1.7361766441950552,-3.6768556927301796,2.586216100037481,3.9194876363060502,-0.37734342452172964,0.6394378662443616,-0.6190568670865877,1
-1.4570516677226268,-1.6126666314839415,-2.0531024771556963,0.007120897085446276,2.766650475566866,-1.4591875067331659,1.3839331820039842,-0.6687027354752659,0.28507421043870085,1.893133431829495,0
1.041821072433602,-0.11885669412480103,-0.9532484609841511,1.038688494351779,-1.6670778332834806,3.653559893763319,2.517544560347846,-2.929496188709683,-0.5041047763574162,-0.6558071209751353,0
-2.8650895915308183,4.5143668305592515,1.903034990974986,0.6805850553847398,1.5163917994977192,4.363163998822673,3.2679792635754517,-2.6173712007077183,2.423595964586617,0.7725025745037082,2
-0.6443695965514225,0.556987701007635,0.750878158845827,-0.7370555857024101,-0.24174508267226957,0.6195950174694115,-0.315140982914893,1.0063871318227817,-0.5548522727954847,-0.6739542138558522,3
-1.9761033608945828,2.4908726261595895,2.56459672330002,2.6228130440290354,-1.7713718147962245,-1.1298781689865387,-4.355250188465843,2.9413142809543444,2.264793042398992,0.19321977176480631,0
-4.122683701722287,1.4778626357017322,0.09819747295134129,1.4805601615220192,1.6045572458368578,0.8032467798449076,-1.0909278756654275,2.2667772666160277,-0.7260503465421462,0.1586446722059779,0
0.3919615597648871,-0.7923695821616128,-0.7219603763493754,1.0540296737992174,0.7922573002910005,1.5206425473678995,-0.5773450480961905,-0.04762250201045437,-1.1818178123141174,1.8999066608010553,0
1.246282098390993,-1.6444823190075266,-1.7220690564765613,0.38668560670188745,0.44116400101229014,-1.1017187050303345,0.579489451821575,1.2131749179497529,1.9004962918508603,1.4480042957040873,0
0.00862066740606049,-3.041226885434629,-3.854606409719687,0.5171925389754568,0.6609847869326129,2.638206145137076,3.4441666139528175,0.13929835888723963,0.20172349709337323,1.6177678172161212,1
-0.39471924321210594,-1.7693409077262536,-1.121373297384057,-1.594932231892385,-0.5010474009511341,2.9734650065839987,2.5862135403218223,2.606373629670549,2.722124509938862,2.136283932412999,3
0.2129379840565686,0.15733755166223468,0.5258756168273804,-1.2505452462983884,0.8583890075434664,-0.4830302049011762,-1.237968454195619,2.4307788614893213,-1.4163536780240182,-0.45757246715081057,1
4.6937948197788675,1.5044874615407278,1.256193906849343,3.5372009873475827,-4.927870610035598,0.5768857027354624,-6.130638785578276,5.1259462339355855,-2.332976072301375,-3.812103200132082,3
-2.904957711462775,1.7271211973465925,0.6418526901060317,3.989382044582052,0.3475213622055987,2.1848407330932336,-2.9986342547752294,1.405466800575541,-0.5108521122093193,1.8596131275696162,2
-0.6644283728861072,-0.7226656851185315,0.3060452318427527,1.9184163949588453,-1.741855582966188,-0.9975229116124464,-3.129651241184232,1.4987787229936789,0.33640373837823334,0.7117516031581597,0
2.143154113176288,0.4099518106692303,-1.1201381459961328,-0.11507913029630257,0.4654550794163079,-0.05097493060261904,1.2473545479339265,1.6952730819235788,0.46401124193750753,-1.39766661530682,3
-2.627044124652472,3.9356119667624934,1.410507598990009,2.99818243409661,0.46800694037279833,0.7760400716192749,0.2534049175216672,-1.769257842491879,2.4872777658876823,-0.0393252444535892,2
3.0059082433435416,2.194202230518475,2.8084908281391114,1.4715492643632349,-0.6521013097143888,0.9835867421915971,-4.715130728813425,0.5857160998890465,-2.80497214000901,0.1936472788417083,3
0.6239710271703325,0.1362047572589195,0.14255317498850717,-1.9192567799602365,2.819905807488037,-3.1434240941767966,-0.5829684796250012,0.27600999332030396,-2.0310675769259556,-0.7985319805331186,1
2.2895197009891515,3.063719584147998,1.3690132331230003,4.195606524969653,0.21539838481115026,-0.5091454830556541,-6.014578636960911,1.9681165292025562,-4.442555884545326,-1.9117860871988634,3
-2.207283061724259,0.7612082889081746,-0.248027661561663,3.7555185788260115,-0.31101279273724414,0.14755659746817573,-2.3037235911996086,0.7943793292808461,0.3109213634786374,0.8299515823465785,2
2.582253139548759,0.6112401021598061,0.9816798547193335,-1.5876873322055784,0.6562322158270876,1.9768506819364435,2.176197505122068,-3.145354357436104,0.6352230068774276,1.5089437437133348,1
-0.37553330042028266,-0.6424599886055167,-1.8656272613152924,0.10952747633229543,0.6902124741907396,-0.5595989540555646,2.150114057613161,1.711574423265707,2.7683738411555603,0.29477864758622907,0
-1.022885010051709,0.46307756387821747,-1.1344683445283164,0.9472226446151761,2.4433726407009866,-1.3486011228631853,0.09283254580134148,1.1614483451769202,0.14743772873026995,0.30588837344722075,0
3.5948313159202074,1.201508883673656,1.373710276726667,-2.4987611020087774,1.812810008056206,0.4296182229021519,2.3419598689753407,-3.3243060537716467,0.9357857796356972,1.287730887130478,1
0.5228742247827858,3.585595235586439,1.4198832864141249,0.5131717080515259,-1.7199609777300133,0.5348740309614071,0.10735947146617839,0.6686454111656022,-0.5559035254435571,-4.985837309158901,1
3.8628080718279802,1.2054427839837532,3.8250823837788213,-4.868003731254595,0.0911902920051968,-2.762970081674507,-0.7727231695694264,-2.127197825294954,-0.5538384221914399,-0.9724393641252465,1
3.224782389294208,-0.6654724504819834,-0.2453538141511432,-0.9104694799886802,0.8626594728690409,1.8104169637695255,2.2837605216813306,-3.73080785890145,0.12325146481887228,2.18586911399887,1
-4.189096491574432,1.6476084443396257,1.2444208090631041,3.75906555336155,-0.08215253417955615,0.29362777710001753,-2.8717705419658084,-1.2901318645911746,0.035221149175101996,1.569576724198984,2
-0.9029267311077597,-1.9664760697795014,-2.685988186904753,0.7216529696860986,2.202720170685839,-0.5581638182361854,1.7751256442441643,-1.3129425332976083,-0.16459870043144065,1.697415949928327,0
-0.9659504362188316,0.09789365787079739,1.5977486407116088,-0.8561069821707801,1.6536349861548687,1.794493530669039,-1.544728822250924,-1.7542895108425292,-3.360486587923554,2.2243986121914543,2
1.8520284127962228,0.8618274360380398,-1.4758942943376887,1.1995761911551486,0.8364479766902435,-1.411742310448008,1.8078406712636186,-1.2842762355663067,0.882483244736612,-1.6327325643159727,2
-1.4771218644461181,2.54255150916041,1.9955766373358539,2.2942076942120777,-0.9125659774274331,0.48840827165966494,-4.098799559413601,1.7879715695260137,-2.4473934426223396,-1.6608427162645203,3
0.7346710918019179,-6.070592045947642,-1.9371204419110986,1.4178041233755057,-0.10965063167690159,-2.5642745324169924,-6.304621218955104,4.879514615957348,-1.6450899465417583,5.517740626477056,0
0.5598165637963988,1.64373061996372,-0.5856219035374519,1.9082770763313213,-1.4719035002739016,1.9359736870518471,0.7312393401728011,1.9067092666675125,1.0424067219601958,-2.1200145636625836,3
-2.4528307161052094,0.7431747067348131,1.8019000088394428,-1.3859668026563259,0.4105710989318079,-0.30993954493972,0.0020779394521956646,-0.3128988520826943,1.7287865218234248,1.35375201102346,3
-0.5692109265219447,1.6499745108360118,1.7289311607818507,1.3553092008566612,0.1450397081942154,-0.39101199472494885,-1.777721399632352,1.2819142753456076,3.4683701290165794,2.5490405073052598,3
-2.006371688776149,-0.5095482016901173,1.9738615198400118,-3.8600922990788313,0.5716464430550432,0.33083796149949707,-0.09009716113171111,-0.024094661854200616,-1.4239849805354496,0.6229083642334132,3
-0.03197622995931826,-0.4342713848693025,-2.0101746164607395,0.8248140584365775,2.7441063411036986,0.6094527270877901,2.1419548659868286,-2.0091982506160537,-0.7371076353614081,1.252416773206225,1
1.159641409553118,-0.36011153544439417,-1.9272779064219052,-0.7436908109859655,1.1330596347279185,-2.4206569769996635,2.740340782739067,-0.8685442460974897,0.7116720755363936,-2.0698683015816624,1
-4.323515275203478,1.0797689140390307,1.713133928561871,3.9584256940496463,-3.051171188657537,-2.671550031545623,-4.44591536949704,0.27670667228973367,2.2351639708957065,-0.11328062297265451,1
